placeId,fix,field,before,after,reason
P266,FIX74,mobilityCaveat,(공백),행사 기간에는 혼잡할 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+도심 보행로+차도/인도 혼재+행사 혼잡 가능+휠체어 접근 부분가) 에서 생성
P267,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주,routeCondition(장거리 순례길+포장도로/마을길+비포장 가능+차량 통행 주의+휠체어 접근 ) 에서 생성
P268,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주,routeCondition(장거리 순례길+포장도로/마을길+해안길+비포장 가능+차량 통행 주의+휠체어) 에서 생성
P269,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장/야외 포토존+카페+부분 비포장/잔디 가능+휠체어 접근 부분가능) 에서 생성
P270,FIX74,mobilityCaveat,(공백),"비포장 구간, 모래사장이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께",routeCondition(야외 승마장+비포장/목장길+모래/잔디+말 체험 보조 필요+휠체어 접근 부) 에서 생성
P272,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(산길+오름/정상길+비포장+나무계단/절벽 전망 구간+휠체어 접근 어려움) 에서 생성
P276,FIX74,mobilityCaveat,(공백),계단이 있습니다. 바닥이 미끄러울 수 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 ,routeCondition(포장도로+포구/해안길+계단/단차 가능+물가 미끄럼 위험 있음+차량 통행 ) 에서 생성
P277,FIX74,mobilityCaveat,(공백),판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확인,routeCondition(포장 해안도로+카페거리+판석/데크길+일부 구간 인도 불연속+휠체어 접근 ) 에서 생성
P278,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인,routeCondition(해안 돌담+현무암/바위길+물때 영향+미끄럼 위험 있음+비포장+휠체어 접근) 에서 생성
P279,FIX74,mobilityCaveat,(공백),차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 해안도로+방파제/포구길+차량 통행 주의+휠체어 접근 부분가능) 에서 생성
P281,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+포구/해안길+노면 불량 가능+휠체어 접근 부분가능) 에서 생성
P285,FIX74,mobilityCaveat,(공백),계단이 있습니다. 바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세,routeCondition(포장도로 인접+용천수/바위 아래+계단/단차 가능+물가 미끄럼 위험 있음+) 에서 생성
P286,FIX74,mobilityCaveat,(공백),"계단, 고르지 않은 노면, 자갈길이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. 방",routeCondition(무장애 데크길+계단 있음+노면 불량/자갈길 가능+일부 산책로 휠체어 접근) 에서 생성
P287,FIX74,mobilityCaveat,(공백),"단차, 모래사장이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동",routeCondition(포장 접근로+모래사장+단차 있음+일부 산책로 휠체어 접근 가능) 에서 생성
P288,FIX74,mobilityCaveat,(공백),단차이 있습니다. 바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. ,routeCondition(포장 접근로+해변/수영장 주변+단차 있음+물놀이 구역 미끄럼 위험 있음+) 에서 생성
P290,FIX74,mobilityCaveat,(공백),계단이 있습니다. 바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세,routeCondition(포장도로 인접+해안 절벽/방파제+계단/단차 가능+물가 미끄럼 위험 있음+) 에서 생성
P292,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+일부구간 접근 불가+야외 탐방로 요철 있음+휠체어 접근 부분가능) 에서 생성
P293,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(실내외 복합공간+일부구간 접근 불가+휠체어 접근 부분가능) 에서 생성
P300,FIX74,mobilityCaveat,(공백),차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 해안도로+휠체어 올레길 구간 있음+횡단보도/차량 통행 주의+휠체어 ) 에서 생성
P302,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동,routeCondition(포장 2차선 도로+드라이브 중심+농로/밭길 비포장 가능+차량 통행 주의+) 에서 생성
P303,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(공원 내 동굴+계단 있음+돌길/습한 노면+동굴 내부 휠체어 접근 어려움) 에서 생성
P304,FIX74,mobilityCaveat,(공백),차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 해안도로+드라이브 중심+보행로/자전거길 구간 있음+해안 절벽/갯바위) 에서 생성
P307,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(오름/숲길+포장 임도 일부+흙길/계단 있음+정상부 송신탑 구간+휠체어 접) 에서 생성
P308,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로 인접+목장/초지+비포장/잔디+휠체어 접근 부분가능) 에서 생성
P309,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(숲길+흙길/돌길+좁은 산책로+기상 영향+휠체어 접근 어려움) 에서 생성
P310,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(안내소/전시실 접근 가능+탐방로 비포장/암반+등산화 필요+일부 코스 휠체) 에서 생성
P311,FIX74,mobilityCaveat,(공백),계단이 있습니다. 바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. ,routeCondition(포장 산책로+평지 구간 있음+계단/너럭바위 진입 구간 있음+물가 미끄럼 ) 에서 생성
P312,FIX74,mobilityCaveat,(공백),계단이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장/바닥돌 산책로+계단 있음+요철/돌길 있음+일부 휠체어 접근 가능) 에서 생성
P313,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인,routeCondition(섬 해안길+포장도로+잔디/비포장 가능+물가 미끄럼 위험 있음+휠체어 접근) 에서 생성
P316,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(오름/산책로+흙길/계단 있음+정상 전망 구간+휠체어 접근 어려움) 에서 생성
P318,FIX74,mobilityCaveat,(공백),계단이 있습니다. 바닥이 미끄러울 수 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+데크길+계단 있음+바닷가 미끄럼 위험 있음) 에서 생성
P320,FIX74,mobilityCaveat,(공백),"고르지 않은 노면, 비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(해안 유적+포장도로 인접+돌담/비포장 가능+단차/노면 불량 가능+휠체어 ) 에서 생성
P321,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로+계단 있음+보도블록 요철+해안길 접근 부분가능) 에서 생성
P322,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(새연교 포장 접근+새섬 탐방로 계단 있음+흙길/돌길+휠체어 접근 부분가능) 에서 생성
P323,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(오름+흙길/계단 있음+정상 전망 구간+휠체어 접근 어려움) 에서 생성
P324,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(갯벌/해안체험+진흙+물때 영향+미끄럼 위험 있음+휠체어 접근 어려움) 에서 생성
P325,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(장거리 올레길+해안/마을길+비포장+휠체어 접근 어려움) 에서 생성
P326,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(장거리 올레길+해안/오름/마을길+비포장+휠체어 접근 어려움) 에서 생성
P328,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로 인접+유적지/잔디 구간+비포장 가능+휠체어 접근 부분가능) 에서 생성
P330,FIX74,mobilityCaveat,(공백),"계단, 판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장 관람로+현무암 판석+계단/징검다리 구간 있음+휠체어 우회 필요+휠체) 에서 생성
P332,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 포구길+방파제/차량 통행+올레길 경유+물가 미끄럼 위험 있음+휠체어) 에서 생성
P333,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해안 역사유적+올레길 경유+돌축/비포장 가능+휠체어 접근 부분가능) 에서 생성
P334,FIX74,mobilityCaveat,(공백),계단이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 해안도로+무장애 코스+노상주차+횡단보도 있음+바다 내려가는 계단 있) 에서 생성
P335,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 주출입구에는 단차가 없습니다. 방문 전 이동 경로를 확인해 주세,routeCondition(포장도로+주출입구 단차 없음+내부 계단 구간 있음+휠체어 접근 부분가능) 에서 생성
P337,FIX74,mobilityCaveat,(공백),"계단, 모래사장이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장 해안로+장애인 주차장+모래/계단 있음+체험어장 휠체어 접근 어려움) 에서 생성
P338,FIX74,mobilityCaveat,(공백),"계단, 고르지 않은 노면, 판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다.",routeCondition(포장 산책로+판석/잔디블럭+계단 있음+노면 불량 가능+휠체어 접근 부분가) 에서 생성
P340,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전,routeCondition(포장 포구길+방파제/해안길+차량 통행 주의+미끄럼 위험 있음+휠체어 접근) 에서 생성
P341,FIX74,mobilityCaveat,(공백),"단차, 자갈길이 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이",routeCondition(해안 산책로+포장/자갈길 혼재+단차 있음+차량 통행 주의+휠체어 접근 부) 에서 생성
P342,FIX74,mobilityCaveat,(공백),계단이 있습니다. 바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세,routeCondition(포장도로 인접+용천수/물가+계단/단차 가능+미끄럼 위험 있음+휠체어 접근) 에서 생성
P348,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(동굴 계단 있음+휠체어 접근 부분가능) 에서 생성
P349,FIX74,mobilityCaveat,(공백),"계단, 고르지 않은 노면, 비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 ",routeCondition(시멘트길+계단 있음+돌판 노면 불량+휠체어 접근 부분가능) 에서 생성
P350,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(산책/순례길+비포장 가능+장거리 보행+휠체어 접근 어려움) 에서 생성
P351,FIX74,mobilityCaveat,(공백),차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 해안도로+마을길+돌/하수구 노면 주의+차량 통행 주의+휠체어 접근 ) 에서 생성
P353,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확인해 주,routeCondition(포장 해안산책로+데크길+일부 인도 없음+계단 있음+휠체어 접근 부분가능) 에서 생성
P355,FIX74,mobilityCaveat,(공백),"단차, 비포장 구간, 판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. 방문",routeCondition(포장 산책로+비포장 도로+돌길/판석+턱 있음+휠체어 접근 부분가능) 에서 생성
P356,FIX74,mobilityCaveat,(공백),차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 해안도로+차도 통행+차량 통행 주의+휠체어 접근 부분가능) 에서 생성
P357,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인,routeCondition(포장/비포장 해안길 혼재+미끄럼 위험 있음+휠체어 접근 부분가능) 에서 생성
P360,FIX74,mobilityCaveat,(공백),"계단, 좁은 통로, 판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. 방문 ",routeCondition(데크길+판석길+계단 있음+폭 좁음+휠체어 접근 부분가능) 에서 생성
P361,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 포구길+해안 암반+계단 있음+노면 주의+휠체어 접근 부분가능) 에서 생성
P362,FIX74,mobilityCaveat,(공백),차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 포구길+해안 암반+차량 통행 주의+휠체어 접근 부분가능) 에서 생성
P366,FIX74,mobilityCaveat,(공백),"비포장 구간, 자갈길이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(오름 탐방로+자갈길/흙길+장거리 보행+휠체어 접근 어려움) 에서 생성
P367,FIX74,mobilityCaveat,(공백),차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 포구길+해안도로+차량 통행 주의+휠체어 접근 부분가능) 에서 생성
P368,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해안 산책로+계단/전망구간 가능+휠체어 접근 부분가능) 에서 생성
P369,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(장애인전용관람로+시멘트길/돌길+미천굴 접근 어려움+휠체어 접근 부분가능) 에서 생성
P371,FIX74,mobilityCaveat,(공백),계단이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확인해 주,routeCondition(포장 산책로+단차/계단 가능+휠체어 접근 부분가능) 에서 생성
P372,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해안 암반/굴+낙석 위험+미끄럼 위험 있음+휠체어 접근 어려움) 에서 생성
P373,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름 탐방로+비포장/숲길+비공식 탐방로 가능+휠체어 접근 어려움) 에서 생성
P374,FIX74,mobilityCaveat,(공백),차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 포구길+해안 산책로+턱 6cm 가능+차량 통행 주의+휠체어 접근 부) 에서 생성
P377,FIX74,mobilityCaveat,(공백),모래사장이 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구,routeCondition(포장 산책로+잔디/야영장+모래사장 접근 어려움+차량 통행 주의+휠체어 접) 에서 생성
P378,FIX74,mobilityCaveat,(공백),"계단, 고르지 않은 노면, 비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 ",routeCondition(포장/비포장 혼재+계단 있음+노면 불량+휠체어 접근 부분가능) 에서 생성
P379,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(오름 탐방로+숲길/오솔길+비포장+돌계단 가능+휠체어 접근 어려움) 에서 생성
P380,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(산방산 중턱+계단길+동굴/사찰 진입로+휠체어 접근 어려움) 에서 생성
P381,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(하천/마을 산책로+밭담길+포장/비포장 혼재+휠체어 접근 부분가능) 에서 생성
P382,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(돌계단+언덕길+사당 진입로+휠체어 접근 어려움) 에서 생성
P383,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동 거리가 긴 편입니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 ,routeCondition(장거리 도보코스+마을길/밭길+포장/비포장 혼재+휠체어 접근 부분가능) 에서 생성
P384,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동 거리가 긴 편입니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 ,routeCondition(장거리 도보코스+마을길/차밭 주변+포장/비포장 혼재+휠체어 접근 부분가능) 에서 생성
P385,FIX74,mobilityCaveat,(공백),이동 거리가 긴 편입니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(장거리 도보코스+밭길/마을길+휠체어 접근 부분가능) 에서 생성
P388,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다.",routeCondition(해안/마을 문화재+포장/비포장 혼재+계단/턱 확인 필요) 에서 생성
P390,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름 탐방로+비포장+주차장/진입로 확인 필요+휠체어 접근 어려움) 에서 생성
P391,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(낮은 오름+비포장/초지길+정비된 산책로 확인 필요+휠체어 접근 어려움) 에서 생성
P392,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(밭담길/저수지 둑길+비포장/잔디길+턱 7cm+계단 있음+휠체어 접근 부분) 에서 생성
P393,FIX74,mobilityCaveat,(공백),계단이 있습니다.,routeCondition(교회 건물+포장도로+출입구 단차/계단 확인 필요) 에서 생성
P394,FIX74,mobilityCaveat,(공백),계단이 있습니다.,routeCondition(야외 위령비+마을길/포장도로+계단/턱 확인 필요) 에서 생성
P398,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 모래사장이 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실,routeCondition(해안도로/올레 휠체어구간+포장로+모래사장 접근 제한+차량 통행 주의+휠체) 에서 생성
P399,FIX74,mobilityCaveat,(공백),이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(장거리 순례길+마을길/오름 구간+휠체어 접근 어려움) 에서 생성
P403,FIX74,mobilityCaveat,(공백),모래사장이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(백사장/모래사장+해변근처 무단차 구간+모래 접근 어려움+휠체어 접근 부분) 에서 생성
P404,FIX74,mobilityCaveat,(공백),계단이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(한라산 성판악 탐방로+장거리 산행+계단/데크/돌길+휠체어 접근 어려움) 에서 생성
P405,FIX74,mobilityCaveat,(공백),"계단, 좁은 통로, 판석 구간이 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니",routeCondition(포장 산책로+판석길+폭 좁음/계단 구간+차량 통행 주의+휠체어 접근 부분) 에서 생성
P407,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름 탐방로+시멘트길 일부+비포장/숲길+휠체어 접근 어려움) 에서 생성
P408,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(농로/마을길+비포장/돌길 가능+휠체어 접근 부분가능) 에서 생성
P409,FIX74,mobilityCaveat,(공백),"자갈길, 모래사장이 있습니다. 바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를",routeCondition(해안 지질지대+포장도로 접근 후 암반/자갈/모래 구간+미끄럼 위험 있음+) 에서 생성
P411,FIX74,mobilityCaveat,(공백),자갈길이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로/나무데크 일부+자갈길+휠체어 접근 부분가능) 에서 생성
P415,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(장거리 올레길+곶자왈/숲길+오름 구간+비포장/돌길+휠체어 접근 어려움) 에서 생성
P419,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해안/바릇잡이 체험지+바위/갯바위+하부 진입+미끄럼 위험 있음+휠체어 접) 에서 생성
P420,FIX74,mobilityCaveat,(공백),단차이 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를,routeCondition(포장 마을길+돌길/단차 있음+차량 통행 주의+휠체어 접근 부분가능) 에서 생성
P421,FIX74,mobilityCaveat,(공백),차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로/마을길+삼거리 도로변+차량 통행 주의+휠체어 접근 부분가능) 에서 생성
P422,FIX74,mobilityCaveat,(공백),차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장도로/마을길+유적 안내지+차량 통행 주의+휠체어 접근 부분가능) 에서 생성
P426,FIX74,mobilityCaveat,(공백),"비포장 구간, 판석 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장도로+흙길/판석/코어네트 일부+휠체어 접근 가능) 에서 생성
P427,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장 잔디길+턱 7cm+계단 있음+휠체어 접근 부분가능) 에서 생성
P431,FIX74,mobilityCaveat,(공백),모래사장이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해안 포장길/마을길+모래·용암지대 인접+휠체어 접근 부분가능) 에서 생성
P432,FIX74,mobilityCaveat,(공백),모래사장이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(밭담길/해안길+용암지대/모래사구 인접+휠체어 접근 부분가능) 에서 생성
P434,FIX74,mobilityCaveat,(공백),"비포장 구간, 판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(시멘트길/판석길/야자매트 혼재+휠체어 접근 부분가능) 에서 생성
P435,FIX74,mobilityCaveat,(공백),좁은 통로이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 보행로+보행로 폭 좁음+휠체어 접근 부분가능) 에서 생성
P436,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름 탐방로+비포장 숲길+휠체어 접근 어려움) 에서 생성
P437,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름 탐방로+나무데크/계단 있음+휠체어 접근 어려움) 에서 생성
